UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Putri Setyani,@putri_setyanie_,2024-02-16T06:58:33.000Z,PEMUDA & MAHASISWA PAPUA bdg GELAR DEKLARASI PEMILU 2024 DAMAI Sirekap Quick Count,,,
Elza Diandra,@DiandraElza,2024-02-16T06:58:29.000Z,PEMUDA DAN MAHASISWA PAPUA BANDUNG GELAR DEKLARASI PEMILU 2024 DAMAI Sirekap Quick Count,,,
Andika Maulana,@andikkamaullana,2024-02-16T06:58:27.000Z,"Semua akan indah pada waktunya, percayalah! Tetap semangat mendukung Pak Ganjar 
@zorospeedd
 RIP Demokrasi Bawaslu #Pemilu2024 KPPS PDIP #DemokrasiSukses",,,
Mr. Edhun,@EdhunMr,2024-02-16T06:57:42.000Z,Dengan ini saya menyatakan menolak seluruh hasil pemilu 2024,,1,1
Ratu Sahani,@RatuSahani,2024-02-16T06:57:42.000Z,"Semangat terus teman-teman, jangan sampai kecurangan membuat kita menyerah Pak ganjar selalu bersama kita 
@ztty_ex
 RIP Demokrasi Bawaslu #Pemilu2024 KPPS PDIP #DemokrasiSukses",,,
citra,@citramuhehe,2024-02-16T06:57:27.000Z,"Melalui ajakannya, Pak Arsjad Rasjid mengajarkan bahwa menjaga integritas pemilu adalah tanggung jawab bersama yang harus dilakukan oleh seluruh elemen masyarakat. Arsjad Rasjid Ketua TPN #arsjadrasjid  #Pemilu2024 #inklusifkolaboratif https://inklusifkolaboratif.id/arsjad-rasjid-kawal-terus-penghitungan-suara-pemilu/…",,,
mukho,@mukho05,2024-02-16T06:57:21.000Z,"Silahkan di share kawan2

Wilayah Pemilihan
PROV. LAMPUNG
 KOTA METRO
KEC. METRO SELATAN
KEL. MARGOREJO
TPS 011
@SOBAT_ANIES
   @BabehAldoAje
  @KPU_ID
  @BabehAldoAje135
 ",,,
Najwa Amelia,@najwaameliaja,2024-02-16T06:57:01.000Z,"Pak ganjar orangnya sabar dan penuh pengertian Yakin deh, masa depan kita pasti lebih baik bersamanya 
@zlyayia
 RIP Demokrasi Bawaslu #Pemilu2024 KPPS PDIP #DemokrasiSukses",,,
MataRoda2024,@MataRoda2024,2024-02-16T06:56:26.000Z,"Mari jaga pemilu aman dan damai tanpa hoax serta politik identitas

#Pemilu2024
#PemiluDamai2024
#PemiluDamaiNegeriMaju
#Pemilu2024BebasHoaks
#Pemilu2024MenujuIndonesiaMaju",,,
Power Kuning,@PowerKuning73,2024-02-16T06:56:24.000Z,"Jaga Pemilu aman
#Pemilu2024
#PemiluDamai2024
#PemiluDamaiNegeriMaju
#Pemilu2024BebasHoaks
#Pemilu2024MenujuIndonesiaMaju",,,1
Indra Barron,@BarronIndra,2024-02-16T06:56:19.000Z,"Mari jaga tangan politik tanpa isu Sara dan hoax.

#Pemilu2024
#PemiluDamai2024
#PemiluDamaiNegeriMaju
#Pemilu2024BebasHoaks
#Pemilu2024MenujuIndonesiaMaju",,,
MataRoda2024,@MataRoda2024,2024-02-16T06:56:16.000Z,"Mari jaga pemilu aman dan damai tanpa hoax serta politik identitas

#Pemilu2024
#PemiluDamai2024
#PemiluDamaiNegeriMaju
#Pemilu2024BebasHoaks
#Pemilu2024MenujuIndonesiaMaju",,,
Power Kuning,@PowerKuning73,2024-02-16T06:56:15.000Z,"Pemilu aman dan damai
#Pemilu2024
#PemiluDamai2024
#PemiluDamaiNegeriMaju
#Pemilu2024BebasHoaks
#Pemilu2024MenujuIndonesiaMaju",,,1
Mr. Edhun,@EdhunMr,2024-02-16T06:54:48.000Z,Dengan ini saya menyatakan menolak seluruh hasil pemilu 2024,,,
polresta tanjungpinang,@polrestaTPI,2024-02-16T06:54:40.000Z,"@heribertus_ompusunggu
@polisi_indonesia
@listyosigitprabowo
@divisihumaspolri
@humaspoldakepri
@spripim
.polri
@spripimpoldakepri
#pemilu
#pemiluserentak",,,
Juan G,@kilasreborn,2024-02-16T06:54:39.000Z,"Mari jaga persaudaraan penyelenggaraan pendidikan Pemilu 2024
#Pemilu2024AmanDamai
#SukseskanPemilu2024
#Pemilu2024kondusif",,,
muji raharjo,@MujiSawen,2024-02-16T06:54:38.000Z,"Pada hari jumat,tgl 16 februari 2024,kapolsek ngimbang menyampaikan kembali menggelar kegiatan Jumat Curhat dengan cara menggelar diskusi kamtibmas dengan warga muspika Kecamatan ngimbang dimapolsek ngimbang untuk mewujudkan Pemilu 2024 yang aman dan damai. Jumat (16/02/2024",,,1
